sale_id,date,customer_id,product_id,store_id,employee_id,quantity,unit_price,discount_pct,revenue,cost,profit,channel,payment_method
TXN02292,2021-03-13,C0104,P015,S10,E054,9,8753.39,0.2,63024.41,39715.92,23308.49,In-Store,Credit
TXN02293,2023-08-21,C0227,P014,S12,E132,7,3738.0,0.1,23549.4,20396.88,3152.52,Online,Card
TXN02294,2022-08-05,C0390,P010,S16,E116,7,363.83,0.05,2419.47,1961.26,458.21,In-Store,Mobile Banking
TXN02295,2021-01-18,C0310,P038,S01,E160,4,1840.87,0.0,7363.48,4555.24,2808.24,In-Store,Mobile Banking
TXN02296,2024-07-28,C0448,P039,S14,E006,7,3487.32,0.1,21970.12,19167.75,2802.37,Online,Card
TXN02297,2022-12-16,C0136,P001,S06,E011,13,6287.9,0.0,81742.7,63756.16,17986.54,Phone,Cash
TXN02298,2022-04-22,C0458,P007,S03,E157,6,918.59,0.2,4409.23,3457.8,951.43,In-Store,Mobile Banking
TXN02299,2021-10-02,C0004,P024,S09,E195,15,594.39,0.05,8470.06,4952.85,3517.21,Phone,Cash
TXN02300,2024-12-19,C0354,P005,S16,E177,1,4264.87,0.0,4264.87,3302.98,961.89,Phone,Cash
TXN02301,2021-11-23,C0139,P032,S12,E200,19,7519.67,0.0,142873.73,91641.37,51232.36,Online,Cash
TXN02302,2023-09-16,C0366,P033,S20,E080,2,6236.78,0.1,11226.2,9628.5,1597.7,In-Store,Card
TXN02303,2022-07-22,C0279,P006,S15,E008,5,2849.93,0.2,11399.72,8698.6,2701.12,Partner,Card
TXN02304,2024-03-22,C0209,P005,S07,E047,13,4264.87,0.0,55443.31,42938.74,12504.57,Online,Mobile Banking
TXN02305,2022-09-04,C0407,P002,S05,E048,3,5224.55,0.05,14889.97,8423.4,6466.57,Phone,Cash
TXN02306,2024-11-22,C0331,P038,S07,E045,9,1840.87,0.2,13254.26,10249.29,3004.97,Partner,Cash
TXN02307,2024-06-27,C0027,P016,S02,E050,4,3991.25,0.1,14368.5,8077.84,6290.66,Phone,Credit
TXN02308,2021-07-23,C0353,P034,S13,E056,17,1866.9,0.05,30150.44,24337.37,5813.07,In-Store,Credit
TXN02309,2024-01-24,C0205,P037,S15,E178,1,5886.49,0.0,5886.49,3960.05,1926.44,Online,Cash
TXN02310,2021-03-13,C0017,P023,S20,E086,5,3968.65,0.2,15874.6,13187.55,2687.05,Online,Credit
TXN02311,2021-10-05,C0036,P022,S19,E093,14,5360.57,0.15,63790.78,52527.3,11263.48,Online,Credit
TXN02312,2021-03-05,C0006,P038,S11,E120,18,1840.87,0.1,29822.09,20498.58,9323.51,Partner,Mobile Banking
TXN02313,2021-07-16,C0254,P038,S08,E035,1,1840.87,0.0,1840.87,1138.81,702.06,Phone,Cash
TXN02314,2023-08-03,C0111,P009,S20,E119,1,4100.84,0.2,3280.67,2312.38,968.29,In-Store,Card
TXN02315,2023-07-14,C0088,P014,S06,E024,2,3738.0,0.15,6354.6,5827.68,526.92,In-Store,Card
TXN02316,2023-02-19,C0290,P007,S02,E191,18,918.59,0.2,13227.7,10373.4,2854.3,Partner,Cash
TXN02317,2021-10-19,C0096,P005,S04,E007,13,4264.87,0.05,52671.14,42938.74,9732.4,Phone,Mobile Banking
TXN02318,2023-04-15,C0406,P010,S04,E127,9,363.83,0.15,2783.3,2521.62,261.68,In-Store,Card
TXN02319,2021-05-21,C0243,P018,S01,E117,18,4886.72,0.2,70368.77,49709.52,20659.25,Phone,Mobile Banking
TXN02320,2021-04-21,C0075,P014,S08,E195,8,3738.0,0.05,28408.8,23310.72,5098.08,Phone,Mobile Banking
TXN02321,2023-01-09,C0074,P019,S03,E166,5,1903.37,0.0,9516.85,5440.4,4076.45,Partner,Cash
TXN02322,2022-01-06,C0110,P031,S19,E070,5,8229.99,0.0,41149.95,22809.3,18340.65,In-Store,Card
TXN02323,2022-07-11,C0157,P036,S15,E122,1,565.6,0.1,509.04,301.73,207.31,Online,Credit
TXN02324,2022-03-03,C0346,P030,S06,E108,20,6329.74,0.0,126594.8,74623.4,51971.4,Phone,Mobile Banking
TXN02325,2021-09-25,C0241,P012,S14,E021,4,4394.4,0.0,17577.6,10701.2,6876.4,Partner,Mobile Banking
TXN02326,2024-10-18,C0069,P022,S09,E089,18,5360.57,0.0,96490.26,67535.1,28955.16,Phone,Mobile Banking
TXN02327,2021-03-17,C0068,P014,S04,E028,4,3738.0,0.05,14204.4,11655.36,2549.04,In-Store,Mobile Banking
TXN02328,2021-07-06,C0088,P021,S14,E139,18,1024.97,0.1,16604.51,11182.68,5421.83,Partner,Mobile Banking
TXN02329,2024-01-03,C0454,P007,S14,E066,20,918.59,0.2,14697.44,11526.0,3171.44,Partner,Credit
TXN02330,2023-05-13,C0065,P037,S07,E119,17,5886.49,0.15,85059.78,67320.85,17738.93,Partner,Cash
TXN02331,2023-12-13,C0138,P021,S10,E117,1,1024.97,0.1,922.47,621.26,301.21,Phone,Cash
TXN02332,2022-04-18,C0225,P010,S18,E023,17,363.83,0.15,5257.34,4763.06,494.28,In-Store,Cash
TXN02333,2024-06-23,C0434,P036,S19,E034,16,565.6,0.0,9049.6,4827.68,4221.92,In-Store,Credit
TXN02334,2021-04-14,C0207,P030,S19,E189,10,6329.74,0.0,63297.4,37311.7,25985.7,Online,Credit
TXN02335,2024-07-04,C0066,P010,S07,E084,20,363.83,0.15,6185.11,5603.6,581.51,Online,Mobile Banking
TXN02336,2023-11-11,C0224,P022,S09,E115,18,5360.57,0.0,96490.26,67535.1,28955.16,In-Store,Card
TXN02337,2024-03-21,C0495,P038,S17,E106,4,1840.87,0.0,7363.48,4555.24,2808.24,Phone,Mobile Banking
TXN02338,2021-10-31,C0366,P003,S01,E044,14,5554.56,0.0,77763.84,39669.7,38094.14,In-Store,Card
TXN02339,2023-10-04,C0352,P005,S05,E004,7,4264.87,0.15,25375.98,23120.86,2255.12,Phone,Mobile Banking
TXN02340,2022-03-23,C0002,P014,S02,E006,1,3738.0,0.0,3738.0,2913.84,824.16,In-Store,Credit
TXN02341,2022-08-21,C0381,P030,S13,E117,8,6329.74,0.2,40510.34,29849.36,10660.98,Online,Cash
TXN02342,2021-01-07,C0265,P007,S17,E147,20,918.59,0.0,18371.8,11526.0,6845.8,In-Store,Cash
TXN02343,2023-04-12,C0409,P030,S01,E006,9,6329.74,0.0,56967.66,33580.53,23387.13,In-Store,Credit
TXN02344,2024-07-09,C0078,P040,S08,E036,19,4962.39,0.2,75428.33,63336.69,12091.64,Partner,Card
TXN02345,2024-04-06,C0345,P024,S18,E198,15,594.39,0.15,7578.47,4952.85,2625.62,Partner,Cash
TXN02346,2024-01-15,C0408,P024,S11,E077,13,594.39,0.0,7727.07,4292.47,3434.6,In-Store,Credit
TXN02347,2023-03-07,C0126,P030,S02,E013,16,6329.74,0.0,101275.84,59698.72,41577.12,In-Store,Mobile Banking
TXN02348,2023-06-09,C0061,P030,S04,E186,8,6329.74,0.0,50637.92,29849.36,20788.56,Online,Credit
TXN02349,2023-12-08,C0452,P009,S03,E082,3,4100.84,0.0,12302.52,6937.14,5365.38,In-Store,Mobile Banking
TXN02350,2023-10-24,C0073,P014,S19,E080,9,3738.0,0.0,33642.0,26224.56,7417.44,Online,Cash
TXN02351,2022-06-17,C0413,P022,S01,E018,7,5360.57,0.15,31895.39,26263.65,5631.74,Phone,Card
TXN02352,2022-05-05,C0143,P004,S14,E106,11,5997.31,0.2,52776.33,45013.21,7763.12,In-Store,Credit
TXN02353,2024-03-23,C0311,P017,S20,E065,11,1291.83,0.05,13499.62,8073.89,5425.73,Phone,Mobile Banking
TXN02354,2023-06-24,C0076,P005,S02,E025,13,4264.87,0.05,52671.14,42938.74,9732.4,In-Store,Card
TXN02355,2021-02-02,C0415,P014,S05,E181,9,3738.0,0.15,28595.7,26224.56,2371.14,In-Store,Card
TXN02356,2022-04-01,C0263,P007,S15,E153,5,918.59,0.15,3904.01,2881.5,1022.51,Phone,Cash
TXN02357,2021-10-16,C0018,P033,S17,E089,5,6236.78,0.05,29624.7,24071.25,5553.45,In-Store,Credit
TXN02358,2022-10-28,C0464,P028,S05,E120,9,4524.59,0.15,34613.11,23211.63,11401.48,Online,Mobile Banking
TXN02359,2022-10-01,C0082,P008,S08,E089,7,1766.83,0.05,11749.42,9161.11,2588.31,Partner,Cash
TXN02360,2021-06-28,C0082,P009,S20,E025,1,4100.84,0.0,4100.84,2312.38,1788.46,Online,Mobile Banking
TXN02361,2021-08-26,C0352,P018,S14,E018,4,4886.72,0.1,17592.19,11046.56,6545.63,Online,Mobile Banking
TXN02362,2021-02-06,C0147,P015,S13,E030,12,8753.39,0.1,94536.61,52954.56,41582.05,In-Store,Cash
TXN02363,2021-12-21,C0113,P031,S02,E068,15,8229.99,0.1,111104.86,68427.9,42676.96,Partner,Credit
TXN02364,2021-06-24,C0066,P001,S18,E063,1,6287.9,0.0,6287.9,4904.32,1383.58,Online,Credit
TXN02365,2021-07-03,C0371,P026,S06,E052,3,5621.09,0.0,16863.27,11340.87,5522.4,Online,Credit
TXN02366,2021-07-03,C0065,P018,S01,E168,3,4886.72,0.0,14660.16,8284.92,6375.24,Phone,Mobile Banking
TXN02367,2023-05-30,C0223,P022,S11,E058,1,5360.57,0.05,5092.54,3751.95,1340.59,Phone,Mobile Banking
TXN02368,2021-04-05,C0497,P002,S10,E168,13,5224.55,0.15,57731.28,36501.4,21229.88,Online,Card
TXN02369,2022-03-25,C0437,P034,S10,E099,15,1866.9,0.05,26603.32,21474.15,5129.17,In-Store,Cash
TXN02370,2022-11-13,C0122,P026,S01,E094,20,5621.09,0.0,112421.8,75605.8,36816.0,Partner,Card
TXN02371,2021-11-01,C0133,P030,S08,E090,10,6329.74,0.05,60132.53,37311.7,22820.83,Partner,Cash
TXN02372,2024-01-01,C0087,P002,S06,E082,16,5224.55,0.05,79413.16,44924.8,34488.36,In-Store,Card
TXN02373,2022-01-11,C0202,P034,S15,E001,15,1866.9,0.15,23802.98,21474.15,2328.83,Partner,Credit
TXN02374,2024-12-02,C0401,P014,S13,E040,13,3738.0,0.0,48594.0,37879.92,10714.08,Online,Mobile Banking
TXN02375,2023-06-25,C0453,P034,S14,E140,3,1866.9,0.1,5040.63,4294.83,745.8,Partner,Mobile Banking
TXN02376,2023-08-28,C0240,P028,S03,E170,20,4524.59,0.0,90491.8,51581.4,38910.4,Online,Cash
TXN02377,2021-01-31,C0019,P007,S14,E028,7,918.59,0.0,6430.13,4034.1,2396.03,Phone,Credit
TXN02378,2021-09-15,C0121,P019,S11,E070,10,1903.37,0.0,19033.7,10880.8,8152.9,Online,Mobile Banking
TXN02379,2023-05-09,C0450,P033,S13,E141,2,6236.78,0.0,12473.56,9628.5,2845.06,Online,Cash
TXN02380,2022-11-20,C0405,P012,S14,E065,5,4394.4,0.0,21972.0,13376.5,8595.5,Phone,Card
TXN02381,2024-03-23,C0403,P033,S06,E005,12,6236.78,0.0,74841.36,57771.0,17070.36,Partner,Mobile Banking
TXN02382,2021-06-30,C0393,P019,S04,E026,10,1903.37,0.15,16178.64,10880.8,5297.84,Partner,Card
TXN02383,2021-06-14,C0272,P031,S05,E119,18,8229.99,0.1,133325.84,82113.48,51212.36,Online,Cash
TXN02384,2022-09-21,C0116,P037,S11,E174,14,5886.49,0.0,82410.86,55440.7,26970.16,Phone,Card
TXN02385,2023-11-25,C0142,P035,S19,E108,3,2077.43,0.1,5609.06,5058.87,550.19,In-Store,Credit
TXN02386,2021-02-07,C0178,P025,S04,E026,13,6424.47,0.0,83518.11,44626.14,38891.97,In-Store,Card
TXN02387,2023-01-30,C0160,P022,S07,E169,3,5360.57,0.0,16081.71,11255.85,4825.86,Phone,Cash
TXN02388,2021-03-02,C0061,P034,S13,E014,6,1866.9,0.0,11201.4,8589.66,2611.74,Phone,Credit
TXN02389,2022-05-06,C0255,P017,S05,E026,1,1291.83,0.2,1033.46,733.99,299.47,Partner,Cash
TXN02390,2021-12-01,C0032,P035,S07,E027,2,2077.43,0.0,4154.86,3372.58,782.28,Partner,Cash
TXN02391,2022-07-20,C0017,P012,S01,E054,3,4394.4,0.0,13183.2,8025.9,5157.3,Phone,Credit
TXN02392,2021-08-08,C0385,P019,S16,E192,4,1903.37,0.0,7613.48,4352.32,3261.16,In-Store,Credit
TXN02393,2021-04-04,C0400,P006,S04,E162,18,2849.93,0.05,48733.8,31314.96,17418.84,Partner,Card
TXN02394,2024-06-17,C0385,P038,S02,E185,12,1840.87,0.15,18776.87,13665.72,5111.15,Phone,Cash
TXN02395,2022-08-07,C0433,P024,S15,E135,19,594.39,0.15,9599.4,6273.61,3325.79,Phone,Mobile Banking
TXN02396,2021-09-04,C0040,P028,S07,E113,1,4524.59,0.15,3845.9,2579.07,1266.83,Phone,Card
TXN02397,2021-12-06,C0362,P023,S04,E006,11,3968.65,0.1,39289.64,29012.61,10277.03,Partner,Card
TXN02398,2024-10-16,C0445,P009,S15,E134,18,4100.84,0.1,66433.61,41622.84,24810.77,In-Store,Credit
TXN02399,2023-08-17,C0307,P014,S02,E184,5,3738.0,0.2,14952.0,14569.2,382.8,Online,Credit
TXN02400,2021-08-05,C0219,P023,S01,E142,4,3968.65,0.05,15080.87,10550.04,4530.83,In-Store,Credit
TXN02401,2022-02-20,C0347,P009,S20,E195,5,4100.84,0.0,20504.2,11561.9,8942.3,Partner,Mobile Banking
TXN02402,2021-09-05,C0275,P014,S07,E125,16,3738.0,0.05,56817.6,46621.44,10196.16,Phone,Card
TXN02403,2023-05-09,C0287,P021,S04,E002,2,1024.97,0.05,1947.44,1242.52,704.92,Online,Mobile Banking
TXN02404,2024-10-11,C0371,P010,S18,E094,18,363.83,0.0,6548.94,5043.24,1505.7,Phone,Credit
TXN02405,2021-01-31,C0087,P040,S09,E172,17,4962.39,0.0,84360.63,56669.67,27690.96,Phone,Card
TXN02406,2023-03-21,C0494,P037,S06,E042,5,5886.49,0.0,29432.45,19800.25,9632.2,In-Store,Credit
TXN02407,2023-02-27,C0309,P021,S13,E142,19,1024.97,0.0,19474.43,11803.94,7670.49,Phone,Credit
TXN02408,2024-09-26,C0242,P026,S01,E100,9,5621.09,0.05,48060.32,34022.61,14037.71,Partner,Mobile Banking
TXN02409,2024-06-23,C0354,P032,S04,E063,3,7519.67,0.05,21431.06,14469.69,6961.37,Phone,Card
TXN02410,2021-04-23,C0377,P008,S04,E105,3,1766.83,0.0,5300.49,3926.19,1374.3,Phone,Card
TXN02411,2021-01-10,C0246,P036,S01,E056,13,565.6,0.0,7352.8,3922.49,3430.31,Online,Mobile Banking
TXN02412,2024-08-21,C0268,P010,S09,E041,2,363.83,0.2,582.13,560.36,21.77,Phone,Card
TXN02413,2024-01-08,C0444,P006,S08,E148,4,2849.93,0.1,10259.75,6958.88,3300.87,Online,Mobile Banking
TXN02414,2022-08-23,C0258,P013,S03,E057,18,4453.6,0.2,64131.84,43929.18,20202.66,In-Store,Cash
TXN02415,2023-05-21,C0308,P003,S03,E004,10,5554.56,0.0,55545.6,28335.5,27210.1,Phone,Card
TXN02416,2021-07-26,C0189,P009,S03,E097,2,4100.84,0.0,8201.68,4624.76,3576.92,Partner,Mobile Banking
TXN02417,2024-12-01,C0149,P029,S13,E183,18,3883.0,0.05,66399.3,35431.2,30968.1,Online,Card
TXN02418,2022-11-07,C0120,P013,S10,E141,20,4453.6,0.2,71257.6,48810.2,22447.4,In-Store,Cash
TXN02419,2021-02-04,C0420,P034,S04,E195,1,1866.9,0.0,1866.9,1431.61,435.29,Phone,Credit
TXN02420,2021-11-15,C0252,P013,S17,E150,14,4453.6,0.0,62350.4,34167.14,28183.26,Partner,Cash
TXN02421,2022-05-21,C0283,P006,S11,E083,11,2849.93,0.05,29781.77,19136.92,10644.85,In-Store,Card
TXN02422,2021-06-06,C0464,P008,S15,E127,18,1766.83,0.2,25442.35,23557.14,1885.21,Phone,Cash
TXN02423,2024-04-27,C0191,P016,S19,E128,5,3991.25,0.0,19956.25,10097.3,9858.95,In-Store,Mobile Banking
TXN02424,2021-11-13,C0193,P024,S02,E196,12,594.39,0.0,7132.68,3962.28,3170.4,Partner,Card
TXN02425,2023-02-25,C0010,P017,S05,E076,8,1291.83,0.15,8784.44,5871.92,2912.52,Phone,Credit
TXN02426,2022-07-28,C0217,P036,S15,E120,12,565.6,0.2,5429.76,3620.76,1809.0,Online,Cash
TXN02427,2023-06-24,C0053,P039,S01,E118,12,3487.32,0.0,41847.84,32859.0,8988.84,Online,Cash
TXN02428,2021-09-08,C0186,P013,S13,E068,17,4453.6,0.05,71925.64,41488.67,30436.97,Partner,Card
TXN02429,2021-05-06,C0111,P038,S04,E125,16,1840.87,0.15,25035.83,18220.96,6814.87,Phone,Mobile Banking
TXN02430,2021-02-02,C0398,P011,S06,E114,8,4327.68,0.1,31159.3,26474.88,4684.42,Phone,Cash
TXN02431,2022-10-27,C0362,P022,S15,E172,10,5360.57,0.1,48245.13,37519.5,10725.63,Online,Credit
TXN02432,2024-02-27,C0089,P002,S11,E067,2,5224.55,0.0,10449.1,5615.6,4833.5,Partner,Credit
TXN02433,2022-01-16,C0285,P016,S17,E077,5,3991.25,0.05,18958.44,10097.3,8861.14,In-Store,Credit
TXN02434,2022-05-29,C0070,P001,S01,E115,14,6287.9,0.05,83629.07,68660.48,14968.59,Partner,Card
TXN02435,2021-05-19,C0441,P036,S07,E087,5,565.6,0.05,2686.6,1508.65,1177.95,Online,Credit
TXN02436,2024-11-17,C0071,P001,S12,E155,16,6287.9,0.05,95576.08,78469.12,17106.96,Online,Card
TXN02437,2023-10-30,C0428,P030,S16,E156,17,6329.74,0.05,102225.3,63429.89,38795.41,In-Store,Credit
TXN02438,2022-06-24,C0265,P030,S17,E101,1,6329.74,0.2,5063.79,3731.17,1332.62,Online,Card
TXN02439,2022-11-17,C0400,P017,S12,E200,2,1291.83,0.15,2196.11,1467.98,728.13,Online,Mobile Banking
TXN02440,2021-02-22,C0352,P010,S17,E155,1,363.83,0.0,363.83,280.18,83.65,Online,Credit
TXN02441,2023-05-07,C0381,P027,S03,E084,7,5864.31,0.1,36945.15,21698.18,15246.97,Partner,Credit
TXN02442,2021-01-19,C0161,P032,S07,E175,9,7519.67,0.2,54141.62,43409.07,10732.55,Phone,Credit
TXN02443,2023-08-29,C0257,P007,S20,E119,15,918.59,0.0,13778.85,8644.5,5134.35,Partner,Mobile Banking
TXN02444,2021-11-22,C0224,P018,S03,E151,12,4886.72,0.0,58640.64,33139.68,25500.96,In-Store,Card
TXN02445,2021-10-29,C0433,P026,S06,E123,17,5621.09,0.0,95558.53,64264.93,31293.6,Online,Credit
TXN02446,2022-02-27,C0093,P011,S02,E181,5,4327.68,0.05,20556.48,16546.8,4009.68,Online,Card
TXN02447,2021-07-31,C0055,P039,S03,E119,5,3487.32,0.05,16564.77,13691.25,2873.52,Phone,Credit
TXN02448,2021-09-05,C0496,P014,S16,E028,14,3738.0,0.1,47098.8,40793.76,6305.04,Partner,Card
TXN02449,2022-08-27,C0081,P024,S20,E140,2,594.39,0.2,951.02,660.38,290.64,Phone,Cash
TXN02450,2024-02-06,C0207,P039,S19,E142,10,3487.32,0.0,34873.2,27382.5,7490.7,Online,Cash
TXN02451,2021-08-01,C0428,P020,S14,E149,12,5238.87,0.0,62866.44,39215.16,23651.28,In-Store,Card
TXN02452,2022-01-02,C0096,P003,S01,E047,19,5554.56,0.2,84429.31,53837.45,30591.86,Partner,Cash
TXN02453,2022-01-13,C0348,P006,S13,E069,4,2849.93,0.0,11399.72,6958.88,4440.84,Partner,Cash
TXN02454,2024-01-24,C0013,P037,S03,E116,2,5886.49,0.05,11184.33,7920.1,3264.23,Partner,Cash
TXN02455,2021-06-14,C0205,P021,S07,E115,7,1024.97,0.2,5739.83,4348.82,1391.01,In-Store,Mobile Banking
TXN02456,2022-08-20,C0299,P007,S07,E054,1,918.59,0.0,918.59,576.3,342.29,Online,Credit
TXN02457,2022-06-04,C0470,P014,S09,E097,15,3738.0,0.0,56070.0,43707.6,12362.4,Online,Cash
TXN02458,2024-02-28,C0143,P033,S15,E111,15,6236.78,0.0,93551.7,72213.75,21337.95,Online,Cash
TXN02459,2024-02-27,C0017,P030,S13,E194,18,6329.74,0.0,113935.32,67161.06,46774.26,Phone,Mobile Banking
TXN02460,2022-12-18,C0316,P024,S20,E141,2,594.39,0.0,1188.78,660.38,528.4,Phone,Cash
TXN02461,2024-05-23,C0116,P028,S05,E119,20,4524.59,0.0,90491.8,51581.4,38910.4,Online,Credit
TXN02462,2021-06-28,C0082,P003,S19,E031,6,5554.56,0.1,29994.62,17001.3,12993.32,Partner,Card
TXN02463,2021-04-08,C0153,P035,S19,E110,12,2077.43,0.15,21189.79,20235.48,954.31,In-Store,Card
TXN02464,2023-05-10,C0232,P030,S13,E166,14,6329.74,0.15,75323.91,52236.38,23087.53,Phone,Card
TXN02465,2021-12-07,C0284,P010,S10,E092,15,363.83,0.2,4365.96,4202.7,163.26,Online,Credit
TXN02466,2024-07-07,C0301,P010,S12,E006,9,363.83,0.1,2947.02,2521.62,425.4,Partner,Cash
TXN02467,2024-01-24,C0223,P037,S10,E001,17,5886.49,0.2,80056.26,67320.85,12735.41,Partner,Credit
TXN02468,2023-04-26,C0434,P026,S01,E044,12,5621.09,0.2,53962.46,45363.48,8598.98,In-Store,Cash
TXN02469,2021-12-18,C0305,P032,S02,E043,4,7519.67,0.1,27070.81,19292.92,7777.89,Online,Cash
TXN02470,2022-09-05,C0452,P031,S08,E159,12,8229.99,0.2,79007.9,54742.32,24265.58,In-Store,Mobile Banking
TXN02471,2024-03-18,C0468,P026,S02,E150,9,5621.09,0.1,45530.83,34022.61,11508.22,Online,Card
TXN02472,2022-01-30,C0127,P028,S07,E045,6,4524.59,0.0,27147.54,15474.42,11673.12,In-Store,Card
TXN02473,2021-05-18,C0021,P037,S05,E096,8,5886.49,0.0,47091.92,31680.4,15411.52,Phone,Mobile Banking
TXN02474,2024-06-20,C0453,P009,S08,E087,2,4100.84,0.0,8201.68,4624.76,3576.92,Phone,Mobile Banking
TXN02475,2023-04-10,C0298,P021,S17,E142,2,1024.97,0.0,2049.94,1242.52,807.42,Phone,Card
TXN02476,2022-05-18,C0099,P005,S06,E076,20,4264.87,0.0,85297.4,66059.6,19237.8,Online,Credit
TXN02477,2023-05-24,C0068,P032,S01,E138,6,7519.67,0.1,40606.22,28939.38,11666.84,In-Store,Mobile Banking
TXN02478,2024-01-08,C0331,P011,S08,E032,19,4327.68,0.15,69892.03,62877.84,7014.19,Online,Mobile Banking
TXN02479,2021-11-28,C0451,P022,S19,E015,9,5360.57,0.0,48245.13,33767.55,14477.58,Partner,Mobile Banking
TXN02480,2022-10-04,C0465,P018,S20,E154,20,4886.72,0.05,92847.68,55232.8,37614.88,Online,Cash
TXN02481,2022-05-13,C0496,P007,S16,E103,4,918.59,0.0,3674.36,2305.2,1369.16,Online,Cash
TXN02482,2022-09-25,C0302,P008,S12,E072,16,1766.83,0.05,26855.82,20939.68,5916.14,Online,Cash
TXN02483,2022-01-09,C0305,P002,S09,E165,1,5224.55,0.05,4963.32,2807.8,2155.52,In-Store,Card
TXN02484,2024-06-28,C0408,P019,S04,E151,15,1903.37,0.0,28550.55,16321.2,12229.35,Online,Card
TXN02485,2021-06-05,C0360,P021,S08,E026,13,1024.97,0.05,12658.38,8076.38,4582.0,Partner,Mobile Banking
TXN02486,2023-04-01,C0066,P039,S14,E071,8,3487.32,0.15,23713.78,21906.0,1807.78,Partner,Mobile Banking
TXN02487,2023-11-08,C0323,P040,S13,E065,5,4962.39,0.15,21090.16,16667.55,4422.61,Partner,Cash
TXN02488,2021-02-22,C0456,P003,S20,E109,5,5554.56,0.15,23606.88,14167.75,9439.13,In-Store,Credit
TXN02489,2021-01-10,C0293,P004,S19,E041,8,5997.31,0.0,47978.48,32736.88,15241.6,Phone,Mobile Banking
TXN02490,2021-05-06,C0098,P030,S06,E181,5,6329.74,0.0,31648.7,18655.85,12992.85,In-Store,Cash
TXN02491,2022-04-17,C0441,P005,S11,E091,12,4264.87,0.15,43501.67,39635.76,3865.91,In-Store,Mobile Banking
TXN02492,2022-03-06,C0369,P014,S05,E026,4,3738.0,0.0,14952.0,11655.36,3296.64,In-Store,Mobile Banking
TXN02493,2021-04-12,C0265,P028,S15,E125,8,4524.59,0.15,30767.21,20632.56,10134.65,Partner,Card
TXN02494,2024-05-24,C0499,P038,S05,E096,9,1840.87,0.05,15739.44,10249.29,5490.15,Phone,Card
TXN02495,2023-10-25,C0280,P027,S08,E182,5,5864.31,0.0,29321.55,15498.7,13822.85,Phone,Mobile Banking
TXN02496,2021-08-13,C0303,P018,S06,E189,18,4886.72,0.2,70368.77,49709.52,20659.25,In-Store,Mobile Banking
TXN02497,2023-10-06,C0022,P014,S14,E127,18,3738.0,0.05,63919.8,52449.12,11470.68,Partner,Card
TXN02498,2021-12-15,C0302,P032,S19,E143,7,7519.67,0.0,52637.69,33762.61,18875.08,Partner,Mobile Banking
TXN02499,2024-06-18,C0483,P011,S02,E043,4,4327.68,0.0,17310.72,13237.44,4073.28,Phone,Credit
TXN02500,2022-08-17,C0492,P035,S14,E071,18,2077.43,0.15,31784.68,30353.22,1431.46,In-Store,Mobile Banking
TXN02501,2023-01-06,C0377,P030,S17,E136,17,6329.74,0.2,86084.46,63429.89,22654.57,Online,Card
TXN02502,2023-06-15,C0364,P014,S16,E035,11,3738.0,0.15,34950.3,32052.24,2898.06,Partner,Card
TXN02503,2023-11-07,C0137,P029,S13,E124,1,3883.0,0.15,3300.55,1968.4,1332.15,Online,Card
TXN02504,2022-03-20,C0442,P034,S11,E189,12,1866.9,0.0,22402.8,17179.32,5223.48,Phone,Cash
TXN02505,2021-12-12,C0285,P019,S06,E045,19,1903.37,0.05,34355.83,20673.52,13682.31,Online,Mobile Banking
TXN02506,2021-08-06,C0274,P022,S06,E091,1,5360.57,0.2,4288.46,3751.95,536.51,Partner,Card
TXN02507,2021-12-19,C0283,P034,S14,E049,10,1866.9,0.05,17735.55,14316.1,3419.45,Phone,Card
TXN02508,2021-12-14,C0406,P025,S06,E063,1,6424.47,0.0,6424.47,3432.78,2991.69,Phone,Cash
TXN02509,2024-03-20,C0090,P031,S20,E003,10,8229.99,0.1,74069.91,45618.6,28451.31,In-Store,Credit
TXN02510,2024-11-21,C0228,P007,S02,E035,13,918.59,0.0,11941.67,7491.9,4449.77,Partner,Credit
TXN02511,2022-12-03,C0424,P034,S02,E149,1,1866.9,0.0,1866.9,1431.61,435.29,Phone,Credit
TXN02512,2021-05-17,C0245,P035,S10,E166,7,2077.43,0.0,14542.01,11804.03,2737.98,In-Store,Cash
TXN02513,2021-06-03,C0026,P010,S03,E148,8,363.83,0.1,2619.58,2241.44,378.14,Online,Card
TXN02514,2022-02-16,C0276,P023,S20,E046,12,3968.65,0.2,38099.04,31650.12,6448.92,Online,Card
TXN02515,2023-08-08,C0048,P024,S03,E152,10,594.39,0.2,4755.12,3301.9,1453.22,Online,Credit
TXN02516,2021-04-06,C0215,P029,S01,E136,1,3883.0,0.15,3300.55,1968.4,1332.15,Online,Credit
TXN02517,2021-03-18,C0165,P038,S13,E072,16,1840.87,0.15,25035.83,18220.96,6814.87,Partner,Cash
TXN02518,2021-04-23,C0243,P035,S14,E034,14,2077.43,0.2,23267.22,23608.06,-340.84,Partner,Mobile Banking
TXN02519,2023-12-13,C0366,P010,S12,E003,7,363.83,0.15,2164.79,1961.26,203.53,In-Store,Mobile Banking
TXN02520,2021-12-22,C0103,P021,S09,E109,8,1024.97,0.05,7789.77,4970.08,2819.69,In-Store,Credit
TXN02521,2021-10-28,C0439,P007,S08,E173,14,918.59,0.15,10931.22,8068.2,2863.02,In-Store,Card
